498. Montreal >> Thunder Bay - 2
499. Peterborough >> Oth L Tor - 2
500. Windsor >> Oth T Edm - 2
501. Montreal >> Belleville - 2
502. Oth L Tor >> Quebec - 2
503. Peterborough >> Montreal - 2
504. Toronto >> Iqaluit - 2
505. Oth L Tor >> Sault Ste Marie - 2
506. Moncton >> Sydney - 2
507. Oth L Tor >> St John's - 2
508. Toronto >> Red Deer - 2
509. Oth L Tor >> Sudbury - 2
510. London >> Oth P&L Barrie - 2
511. Peterborough >> Chatham - 2
512. Oth V Valley >> Oth V Prairie - 2
513. Ottawa >> Oth T Edm - 2
514. Oth J Outaouais >> Oth K Belleville - 2
515. Victoria >> Calgary - 2
516. Oth N Ham >> Chatham - 2
517. Kitchener >> Oth P&L Barrie - 2
518. Vancouver >> Winnipeg - 2
519. Toronto >> Langley - 2
520. Oth N Ham >> Oth L Ham - 2
521. Edmonton >> Grande Prairie - 2
522. Brockville >> Winnipeg - 2
523. Kitchener >> Stratford - 2
524. Ottawa >> Chatham - 2
525. Brantford >> Oth N Lon - 2
526. Kitchener >> Vancouver - 2
527. Oth N Kit >> Oth G Que - 2
528. Ottawa >> Calgary - 2
529. Toronto >> Lethbridge - 2
530. London >> Stratford - 2
531. Vancouver >> Summerside - 2
532. Toronto >> Medicine Hat - 2
533. Vancouver >> Niagara Falls - 2
534. Toronto >> Sydney - 2
535. Oth J Outaouais >> Oth J Mtl - 2
536. Edmonton >> Oth V Valley - 2
537. Oth N Lon >> Oth N Kit - 2
538. Oth N Lon >> Oth N Lon - 2
539. Langley >> Langley - 2
540. Brantford >> Oth L Ham - 2
541. Langley >> Oth L Tor - 2
542. Edmonton >> Saskatoon - 2
543. Oth N Lon >> Stratford - 2
544. Vancouver >> Oth P&L Barrie - 2
545. Langley >> Oth V Kootenay - 2
546. Oth K H-R >> Ottawa - 2
547. Toronto >> Moose Jaw - 2
548. Oth K H-R >> Oth P&L Barrie - 2
549. Montreal >> Oth N Lon - 2
550. Ottawa >> Edmonton - 2
551. Kingston >> Moncton - 2
552. Saskatoon >> Prairie North - 2
553. Calgary >> Regina - 2
554. Oth K H-R >> Oth K H-R - 2
555. Oth K Kingston >> Oth L Tor - 2
556. Oth K H-R >> Kitchener - 2
557. Ottawa >> London - 2
558. Hamilton >> Winnipeg - 2
559. Calgary >> Saskatoon - 2
560. Saskatoon >> Oth T Calgary - 2
561. Oth K H-R >> Brantford - 2
562. Saskatoon >> Oth L Tor - 2
563. Vancouver >> Oth R Wpg - 2
564. Oth K Ott >> Brockville - 2
565. Brantford >> Ottawa - 2
566. Oth K Ott >> Cornwall - 2
567. Kingston >> Oth P&L Barrie - 2
568. Oth K Ott >> Hamilton - 2
569. Toronto >> North West Ter - 2
570. Oth K Ott >> London - 2
571. Brantford >> Trois Rivieres - 2
572. Kingston >> Ottawa - 2
573. Windsor >> Belleville - 2
574. Montreal >> Oth S Saskatoon - 2
575. Oth K Belleville >> Ottawa - 2
576. Brantford >> Oth G Que - 2
577. Oth K Ott >> Oth L Tor - 2
578. Oth K Ott >> Oth N Ham - 2
579. Winnipeg >> Oth T Edm - 2
580. Winnipeg >> Oth S Saskatoon - 2
581. Oth K Ott >> Oth P Sudbury - 2
582. Oth K Ott >> Oth P Thb - 2
583. Winnipeg >> Oth P Thb - 2
584. St John's >> Toronto - 2
585. Calgary >> Oth V Valley - 2
586. Edmonton >> Oth T Calgary - 2
587. Victoria >> Vancouver - 2
588. Victoria >> Ottawa - 2
589. Saint John >> Toronto - 2
590. Oth K Ott >> Windsor - 2
591. Toronto >> Prairie North - 2
592. Saint John >> Oth E Atl - 2
593. Calgary >> Windsor - 2
594. Winnipeg >> Yorkton - 1
595. Belleville >> Oth L Tor - 1
596. Brantford >> Edmonton - 1
597. Brantford >> Kelowna - 1
598. Brantford >> Oth J Mtl - 1
599. Brantford >> Oth K Ott - 1
600. Brantford >> Oth L Tor - 1
601. Brantford >> Oth P&L Barrie - 1
602. Brantford >> Quebec - 1
603. Brantford >> Sherbrooke - 1
604. Brockville >> London - 1
605. Brockville >> Oth H Ott - 1
606. Brockville >> Oth J Outaouais - 1
607. Brockville >> Owen Sound - 1
608. Calgary >> Camrose - 1
609. Calgary >> Fort Mcmurray - 1
610. Calgary >> Kamloops - 1
611. Calgary >> Kelowna - 1
612. Calgary >> Oth G Que - 1
613. Calgary >> Oth J Mtl - 1
614. Calgary >> Oth N Lon - 1
615. Calgary >> Oth S Saskatoon - 1
616. Calgary >> Prairie North - 1
617. Calgary >> Prince George - 1
618. Calgary >> Selkirk - 1
619. Calgary >> St John's - 1
620. Calgary >> Summerside - 1
621. Calgary >> Yorkton - 1
622. Chatham >> Kitchener - 1
623. Chatham >> Oth N Kit - 1
624. Chatham >> Red Deer - 1
625. Edmonton >> Camrose - 1
626. Edmonton >> Halifax - 1
627. Edmonton >> Kitchener - 1
628. Edmonton >> Lloydminster - 1
629. Edmonton >> Oth A Atl - 1
630. Edmonton >> Oth G Que - 1
631. Edmonton >> Oth L Tor - 1
632. Edmonton >> Oth P Sudbury - 1
633. Edmonton >> Oth S Saskatoon - 1
634. Edmonton >> Oth V Island - 1
635. Edmonton >> Oth V North - 1
636. Edmonton >> Regina - 1
637. Edmonton >> St John's - 1
638. Edmonton >> Sudbury - 1
639. Edmonton >> Thunder Bay - 1
640. Edmonton >> Windsor - 1
641. Halifax >> Gander - 1
642. Halifax >> Kitchener - 1
643. Halifax >> Moncton - 1
644. Halifax >> Oth E Atl - 1
645. Halifax >> Toronto - 1
646. Hamilton >> Barrie - 1
647. Hamilton >> Grande Prairie - 1
648. Hamilton >> Oth J Mtl - 1
649. Hamilton >> Oth J Outaouais - 1
650. Hamilton >> Oth P Thb - 1
651. Hamilton >> Oth V North - 1
652. Hamilton >> Sudbury - 1
653. Kingston >> Calgary - 1
654. Kingston >> Cornwall - 1
655. Kingston >> Hamilton - 1
656. Kingston >> Kamloops - 1
657. Kingston >> North Que Lab - 1
658. Kingston >> Oth J Outaouais - 1
659. Kingston >> Oth K Ott - 1
660. Kingston >> Oth V North - 1
661. Kingston >> Peterborough - 1
662. Kingston >> Saint-J r me - 1
663. Kingston >> Sarnia - 1
664. Kingston >> Sault Ste Marie - 1
665. Kingston >> Sherbrooke - 1
666. Kingston >> Timmins - 1
667. Kingston >> Trois Rivieres - 1
668. Kitchener >> Calgary - 1
669. Kitchener >> Edmonton - 1
670. Kitchener >> Oth J Ott - 1
671. Kitchener >> Oth J Outaouais - 1
672. Kitchener >> Oth K H-R - 1
673. Kitchener >> Oth K Ott - 1
674. Kitchener >> Oth L Ham - 1
675. Kitchener >> Oth P Sudbury - 1
676. Kitchener >> Oth V North - 1
677. Kitchener >> Owen Sound - 1
678. Kitchener >> Riviere Du Loup - 1
679. Kitchener >> Sudbury - 1
680. Kitchener >> Victoria - 1
681. Langley >> Kelowna - 1
682. Langley >> Lethbridge - 1
683. Langley >> Oth V Interior - 1
684. Langley >> Saskatoon - 1
685. Langley >> St John's - 1
686. Langley >> Stephenville - 1
687. Langley >> Victoria - 1
688. London >> Calgary - 1
689. London >> Oth K H-R - 1
690. London >> Oth K Ott - 1
691. London >> Oth N Ham - 1
692. London >> Oth R Wpg - 1
693. London >> Oth S Reg - 1
694. London >> Oth T Calgary - 1
695. London >> Oth V North - 1
696. London >> Sarnia - 1
697. London >> St John's - 1
698. London >> Trois Rivieres - 1
699. Moncton >> Gander - 1
700. Moncton >> Kitchener - 1
701. Moncton >> Moncton - 1
702. Moncton >> Ottawa - 1
703. Moncton >> Saint John - 1
704. Moncton >> Vancouver - 1
705. Moncton >> Yarmouth - 1
706. Montreal >> Chatham - 1
707. Montreal >> Chicoutimi - 1
708. Montreal >> Cornwall - 1
709. Montreal >> Fort Mcmurray - 1
710. Montreal >> Kelowna - 1
711. Montreal >> Niagara Falls - 1
712. Montreal >> North Bay - 1
713. Montreal >> Oth C Atl - 1
714. Montreal >> Oth L Ham - 1
715. Montreal >> Oth N Ham - 1
716. Montreal >> Oth N Wind - 1
717. Montreal >> Oth R Wpg - 1
718. Montreal >> Oth V Interior - 1
719. Montreal >> Oth V Kootenay - 1
720. Montreal >> Peterborough - 1
721. Montreal >> Riviere Du Loup - 1
722. Montreal >> Sydney - 1
723. Montreal >> Timmins - 1
724. Montreal >> Victoria - 1
725. Montreal >> Yarmouth - 1
726. Montreal >> Yorkton - 1
727. Montreal >> Yukon - 1
728. Niagara Falls >> Hamilton - 1
729. Niagara Falls >> Oth L Ham - 1
730. Niagara Falls >> Sudbury - 1
731. Niagara Falls >> Winnipeg - 1
732. Oth J Ott >> Oth A Atl - 1
733. Oth J Ott >> Oth J Ott - 1
734. Oth J Ott >> St John's - 1
735. Oth J Outaouais >> Belleville - 1
736. Oth J Outaouais >> Cornwall - 1
737. Oth J Outaouais >> Halifax - 1
738. Oth J Outaouais >> Oth G Que - 1
739. Oth J Outaouais >> Oth H Ott - 1
740. Oth J Outaouais >> Oth J Outaouais - 1
741. Oth J Outaouais >> Oth L Tor - 1
742. Oth J Outaouais >> Oth T Edm - 1
743. Oth J Outaouais >> Pembroke - 1
744. Oth J Outaouais >> Peterborough - 1
745. Oth K Belleville >> Montreal - 1
746. Oth K Belleville >> Oth L Tor - 1
747. Oth K Belleville >> Oth P&L Barrie - 1
748. Oth K H-R >> Hamilton - 1
749. Oth K H-R >> Oth J Ott - 1
750. Oth K H-R >> Oth L Tor - 1
751. Oth K H-R >> Oth N Lon - 1
752. Oth K H-R >> Regina - 1
753. Oth K H-R >> Sudbury - 1
754. Oth K H-R >> Vancouver - 1
755. Oth K Kingston >> Edmonton - 1
756. Oth K Kingston >> Iqaluit - 1
757. Oth K Kingston >> Ontario North - 1
758. Oth K Kingston >> Oth J Mtl - 1
759. Oth K Kingston >> Oth N Kit - 1
760. Oth K Kingston >> Oth P Thb - 1
761. Oth K Kingston >> Saskatoon - 1
762. Oth K Kingston >> Trois Rivieres - 1
763. Oth K Ott >> Brandon - 1
764. Oth K Ott >> Brantford - 1
765. Oth K Ott >> Chatham - 1
766. Oth K Ott >> Fort Mcmurray - 1
767. Oth K Ott >> Niagara Falls - 1
768. Oth K Ott >> North Bay - 1
769. Oth K Ott >> Oth L Ham - 1
770. Oth K Ott >> Oth S Reg - 1
771. Oth K Ott >> Regina - 1
772. Oth K Ott >> Stratford - 1
773. Oth K Ott >> Sudbury - 1
774. Oth K Ott >> Thunder Bay - 1
775. Oth L Ham >> Chatham - 1
776. Oth L Ham >> Edmonton - 1
777. Oth L Ham >> Kitchener - 1
778. Oth L Ham >> London - 1
779. Oth L Ham >> Oth G Que - 1
780. Oth L Ham >> Oth K Ott - 1
781. Oth L Ham >> Oth L Ham - 1
782. Oth L Ham >> Oth P Thb - 1
783. Oth L Ham >> Oth P&L Barrie - 1
784. Oth L Ham >> Sudbury - 1
785. Oth L Tor >> Calgary - 1
786. Oth L Tor >> Fredericton - 1
787. Oth L Tor >> Oth B Atl - 1
788. Oth L Tor >> Oth K Ott - 1
789. Oth L Tor >> Oth R Wpg - 1
790. Oth L Tor >> Oth T Edm - 1
791. Oth L Tor >> Oth V Island - 1
792. Oth L Tor >> Oth V Prairie - 1
793. Oth L Tor >> Saskatoon - 1
794. Oth L Tor >> Sherbrooke - 1
795. Oth L Tor >> Winnipeg - 1
796. Oth N Ham >> Brantford - 1
797. Oth N Ham >> Hamilton - 1
798. Oth N Ham >> Kitchener - 1
799. Oth N Ham >> Oth K Belleville - 1
800. Oth N Ham >> Oth L Tor - 1
801. Oth N Ham >> Oth N Ham - 1
802. Oth N Ham >> Oth N Kit - 1
803. Oth N Ham >> Toronto - 1
804. Oth N Kit >> Hamilton - 1
805. Oth N Kit >> Kitchener - 1
806. Oth N Kit >> Oth N Lon - 1
807. Oth N Kit >> Ottawa - 1
808. Oth N Kit >> Windsor - 1
809. Oth N Lon >> Oth K H-R - 1
810. Oth N Lon >> Oth L Tor - 1
811. Oth N Lon >> Oth P&L Barrie - 1
812. Oth N Lon >> Oth T Calgary - 1
813. Oth N Lon >> Ottawa - 1
814. Oth N Lon >> Saskatoon - 1
815. Oth N Wind >> Montreal - 1
816. Oth N Wind >> Stratford - 1
817. Oth N Wind >> Windsor - 1
818. Oth P&L Barrie >> Oth K Ott - 1
819. Oth P&L Barrie >> Oth N Wind - 1
820. Oth V Valley >> Lethbridge - 1
821. Oth V Valley >> Nanaimo - 1
822. Oth V Valley >> Oth G Que - 1
823. Oth V Valley >> Oth L Tor - 1
824. Oth V Valley >> Oth S Reg - 1
825. Oth V Valley >> Oth T Calgary - 1
826. Oth V Valley >> Oth V Interior - 1
827. Oth V Valley >> Oth V Island - 1
828. Oth V Valley >> Quebec - 1
829. Oth V Valley >> Sydney - 1
830. Oth V Valley >> Victoria - 1
831. Oth V Valley >> Yukon - 1
832. Oth V Van >> Calgary - 1
833. Oth V Van >> Oth V Van - 1
834. Oth V Van >> Vancouver - 1
835. Ottawa >> Brantford - 1
836. Ottawa >> Brockville - 1
837. Ottawa >> Cornwall - 1
838. Ottawa >> Ontario North - 1
839. Ottawa >> Oth E Atl - 1
840. Ottawa >> Oth H Ott - 1
841. Ottawa >> Oth J Outaouais - 1
842. Ottawa >> Oth L Ham - 1
843. Ottawa >> Oth N Ham - 1
844. Ottawa >> Oth N Kit - 1
845. Ottawa >> Oth P Sudbury - 1
846. Ottawa >> Oth P Thb - 1
847. Ottawa >> Oth R Wpg - 1
848. Ottawa >> Oth S Reg - 1
849. Ottawa >> Oth V Interior - 1
850. Ottawa >> Oth V Island - 1
851. Ottawa >> Pembroke - 1
852. Ottawa >> Regina - 1
853. Ottawa >> Saint John - 1
854. Ottawa >> Sarnia - 1
855. Ottawa >> Sherbrooke - 1
856. Ottawa >> Stratford - 1
857. Ottawa >> Sudbury - 1
858. Ottawa >> Sydney - 1
859. Ottawa >> Victoria - 1
860. Ottawa >> Windsor - 1
861. Owen Sound >> Kitchener - 1
862. Owen Sound >> Owen Sound - 1
863. Pembroke >> Calgary - 1
864. Pembroke >> London - 1
865. Pembroke >> Oth K Ott - 1
866. Pembroke >> Oth N Lon - 1
867. Pembroke >> Oth P Thb - 1
868. Peterborough >> Kingston - 1
869. Peterborough >> Kitchener - 1
870. Peterborough >> London - 1
871. Peterborough >> North Bay - 1
872. Peterborough >> Oth G Que - 1
873. Peterborough >> Oth J Mtl - 1
874. Peterborough >> Oth J Outaouais - 1
875. Peterborough >> Oth N Wind - 1
876. Peterborough >> Oth P&L Barrie - 1
877. Peterborough >> Oth R Wpg - 1
878. Peterborough >> Ottawa - 1
879. Peterborough >> Regina - 1
880. Peterborough >> Sarnia - 1
881. Peterborough >> St John's - 1
882. Peterborough >> Stratford - 1
883. Peterborough >> Sudbury - 1
884. Peterborough >> Windsor - 1
885. Quebec >> Charlottetown - 1
886. Quebec >> Chicoutimi - 1
887. Quebec >> Halifax - 1
888. Quebec >> Oth K Ott - 1
889. Quebec >> Saint John - 1
890. Quebec >> St John's - 1
891. Quebec >> Winnipeg - 1
892. Regina >> Kelowna - 1
893. Regina >> Langley - 1
894. Regina >> Moose Jaw - 1
895. Regina >> Oth G Que - 1
896. Regina >> Oth V Island - 1
897. Regina >> Saskatoon - 1
898. Regina >> Toronto - 1
899. Regina >> Vancouver - 1
900. Saint John >> Montreal - 1
901. Saint John >> Quebec - 1
902. Saint John >> Sudbury - 1
903. Saskatoon >> Calgary - 1
904. Saskatoon >> Kelowna - 1
905. Saskatoon >> Lloydminster - 1
906. Saskatoon >> London - 1
907. Saskatoon >> Oth V Van - 1
908. Saskatoon >> Ottawa - 1
909. Saskatoon >> Prince Albert - 1
910. Saskatoon >> Quebec - 1
911. Saskatoon >> Summerside - 1
912. Saskatoon >> Yorkton - 1
913. St John's >> Edmonton - 1
914. St John's >> North Que Lab - 1
915. St John's >> Oth E Atl - 1
916. St John's >> Oth V Island - 1
917. Stratford >> Hamilton - 1
918. Stratford >> Kitchener - 1
919. Stratford >> Montreal - 1
920. Stratford >> Oth N Kit - 1
921. Toronto >> Antigonish - 1
922. Toronto >> Bathurst - 1
923. Toronto >> Charlottetown - 1
924. Toronto >> Gander - 1
925. Toronto >> Kamloops - 1
926. Toronto >> Lloydminster - 1
927. Toronto >> Nanaimo - 1
928. Toronto >> Prince Albert - 1
929. Toronto >> Riviere Du Loup - 1
930. Toronto >> Selkirk - 1
931. Vancouver >> Barrie - 1
932. Vancouver >> Chatham - 1
933. Vancouver >> Chicoutimi - 1
934. Vancouver >> Fredericton - 1
935. Vancouver >> Lethbridge - 1
936. Vancouver >> London - 1
937. Vancouver >> North Bay - 1
938. Vancouver >> North Que Lab - 1
939. Vancouver >> Ontario North - 1
940. Vancouver >> Oth B Atl - 1
941. Vancouver >> Oth E Atl - 1
942. Vancouver >> Oth J Outaouais - 1
943. Vancouver >> Oth L Ham - 1
944. Vancouver >> Oth N Lon - 1
945. Vancouver >> Oth P Thb - 1
946. Vancouver >> Peterborough - 1
947. Vancouver >> Red Deer - 1
948. Vancouver >> Regina - 1
949. Vancouver >> Saint John - 1
950. Vancouver >> Sept Iles - 1
951. Vancouver >> Sherbrooke - 1
952. Vancouver >> Thunder Bay - 1
953. Victoria >> Fredericton - 1
954. Victoria >> Grande Prairie - 1
955. Victoria >> Halifax - 1
956. Victoria >> Kenora - 1
957. Victoria >> Medicine Hat - 1
958. Victoria >> Nanaimo - 1
959. Victoria >> Oth V Van - 1
960. Victoria >> Windsor - 1
961. Windsor >> Brockville - 1
962. Windsor >> Calgary - 1
963. Windsor >> Chicoutimi - 1
964. Windsor >> Edmonton - 1
965. Windsor >> Halifax - 1
966. Windsor >> Niagara Falls - 1
967. Windsor >> Oth A Atl - 1
968. Windsor >> Oth J Mtl - 1
969. Windsor >> Oth K H-R - 1
970. Windsor >> Oth N Ham - 1
971. Windsor >> Oth T Calgary - 1
972. Windsor >> Oth V Kootenay - 1
973. Windsor >> Riviere Du Loup - 1
974. Winnipeg >> Fort Mcmurray - 1
975. Winnipeg >> Halifax - 1
976. Winnipeg >> Hamilton - 1
977. Winnipeg >> North Bay - 1
978. Winnipeg >> Ontario North - 1
979. Winnipeg >> Oth G Que - 1
980. Winnipeg >> Oth K Ott - 1
981. Winnipeg >> Oth V Valley - 1
982. Winnipeg >> Ottawa - 1
983. Winnipeg >> Prince George - 1
984. Winnipeg >> Quebec - 1
985. Winnipeg >> Thompson - 1
986. Winnipeg >> Vancouver - 1
987. Belleville >> Oth K Kingston - 1
988. Vancouver >> Deer Lake - 0"
2024-04-10 09:21:10,qhat are the top 10 total failure by links in Origin Miss Cut-off failure category?,"SELECT LINKS, SUM(DP0_VOL) AS TOTAL_FAILURES
FROM CANADAPOST
WHERE FAIL = 'T' -- filter for failures
AND FAILURE_CATEGORY = 'Origin Miss Cut-off' -- filter for Origin Miss Cut-off failure category
GROUP BY LINKS
ORDER BY TOTAL_FAILURES DESC
LIMIT 10 -- return top 10 results.","1. Toronto >> Toronto - 2,939
2. Toronto >> Montreal - 2,057
3. Toronto >> Ottawa - 1,660
4. Toronto >> Oth L Tor - 1,339
5. Montreal >> Toronto - 1,184
6. Toronto >> Hamilton - 545
7. Ottawa >> Toronto - 389
8. Montreal >> Oth J Mtl - 360
9. Vancouver >> Victoria - 355
10. Toronto >> Kitchener - 348"
2024-04-10 09:23:23,What are the grand total failure by failure category?,"SELECT FAILURE_CATEGORY, SUM(DP0_VOL) AS TOTAL_FAILURES
FROM CANADAPOST
WHERE FAIL = 'T' -- filter for failure items
GROUP BY FAILURE_CATEGORY
ORDER BY TOTAL_FAILURES DESC","1. Unknown - 31,222
2. Origin Miss Cut-off - 22,039
3. Depot Miss Cut-off (DSS After 11) - 18,554
4. Late Origin Plant Processing (After 12 PM Retail) - 17,159
5. Processed at destination plant after 12pm - 12,243
6. Processed after destination plant cut-off prior to 12pm - 8,487
7. Depot on-time (DSS Before 11) delivered late / End of leg 1 late (outbound) - 6,540
8. CPC Missort (WC Known) - 2,282
9. CPC Missort (WC Unknown) - 510
10. Other - 130
11. Unknown - 3"
